name,keyword,rating,type,review_count,x,y,content_id,small_image
김상용순절비,[],3,역사,0,126.4848666,37.74843262,128816,http://tong.visitkorea.or.kr/cms/resource/68/183068_image2_1.jpg
독도전망대 케이블카,[],4.4,인문,0,130.8983938,37.48849494,128825,null
영평사,[],4.2,역사,0,127.2276982,36.47334043,128876,http://tong.visitkorea.or.kr/cms/resource/96/3027796_image2_1.jpg
연등국제선원,[],4.6,역사,0,126.483405,37.67098329,128890,http://tong.visitkorea.or.kr/cms/resource/25/2512625_image2_1.jpg
밧개해수욕장,[],4.3,자연,0,126.33076909999998,36.53092102,128901,http://tong.visitkorea.or.kr/cms/resource/63/199363_image2_1.jpg
태학산자연휴양림,[],4.3,자연,0,127.09388929999999,36.73159452,128917,http://tong.visitkorea.or.kr/cms/resource/22/565822_image2_1.jpg
남해대교유람선,[],3.9,인문,0,127.8729066,34.94132278,128942,http://tong.visitkorea.or.kr/cms/resource/99/2563099_image2_1.JPG
영목항,[],3.5,자연,0,126.4267139,36.39965997,128956,http://tong.visitkorea.or.kr/cms/resource/60/1811960_image2_1.jpg
강변스파랜드,[],3.6,인문,0,127.0916116,37.53482663,128961,http://tong.visitkorea.or.kr/cms/resource/13/1984613_image2_1.jpg
장호항,"['산책', '재밌는', '힐링', '경치']",4.2,자연,44,129.3176127,37.28784149,128965,null
은수사,[],4.1,역사,0,127.41449509999998,35.75946684,128971,http://tong.visitkorea.or.kr/cms/resource/52/1605752_image2_1.jpg
마이산 화엄굴,[],3.6,자연,0,127.41270359999999,35.75965012,128976,http://tong.visitkorea.or.kr/cms/resource/44/198644_image2_1.jpg
담양 식영정,[],4.3,역사,0,127.0006798,35.19043803,128978,http://tong.visitkorea.or.kr/cms/resource/12/2022212_image2_1.jpg
격포항,"['아름다운', '웅장한', '경치', '조용한']",4,자연,13,126.46866329999999,35.62271339,128980,http://tong.visitkorea.or.kr/cms/resource/14/1604214_image2_1.jpg
관방제림,"['특별한', '포토존', '힐링', '산책']",4.5,자연,18,126.9856027,35.32396435,128981,null
효원공원,[],4.5,인문,0,127.03778529999998,37.26308773,128985,http://tong.visitkorea.or.kr/cms/resource/67/2431967_image2_1.jpg
물향기수목원,"['예술적', '경치']",4.3,자연,30,127.0598415,37.16624933,128986,http://tong.visitkorea.or.kr/cms/resource/35/2675335_image2_1.jpg
횡성향교,[],4.5,역사,0,127.99337849999999,37.48635713,129007,http://tong.visitkorea.or.kr/cms/resource/25/187325_image2_1.jpg
서벽고택,[],3.3,역사,0,129.0223527,36.45862505,129046,http://tong.visitkorea.or.kr/cms/resource/61/2026161_image2_1.jpg
서산 경주김씨 고택,[],5,역사,0,126.5193409,36.741155600000006,129125,http://tong.visitkorea.or.kr/cms/resource/03/2837903_image2_1.jpg
팔미도등대,[],4.2,자연,0,126.511075,37.35853124,129128,http://tong.visitkorea.or.kr/cms/resource/37/706637_image2_1.jpg
거문도 등대,[],4.5,자연,0,127.32196129999998,34.00843141,129151,http://tong.visitkorea.or.kr/cms/resource/10/1954910_image2_1.jpg
영도 등대,[],4.4,자연,0,129.0923639,35.05239337,129157,null
삼정해수욕장,[],4.6,자연,0,129.5692289,36.00301772,129160,http://tong.visitkorea.or.kr/cms/resource/91/2534191_image2_1.jpg
송대말 등대,[],4.3,자연,0,129.51157849999998,35.80804695,129166,null
울릉도 등대(태하등대),[],4.5,자연,0,130.7945825,37.520453,129177,null
흥환간이해수욕장,[],4,자연,0,129.5011454,36.02378074,129183,http://tong.visitkorea.or.kr/cms/resource/63/188463_image2_1.jpg
삼길포항,[],3.8,자연,0,126.4509847,36.99921628,129184,http://tong.visitkorea.or.kr/cms/resource/43/1908643_image2_1.jpg
나혜석거리,[],4.2,인문,0,127.0334106,37.26416808,129191,http://tong.visitkorea.or.kr/cms/resource/96/2480796_image2_1.jpg
소선암자연휴양림,[],4.2,자연,0,128.30954440000002,36.91857569,129193,http://tong.visitkorea.or.kr/cms/resource/84/219184_image2_1.jpg
가나아트파크,[],4.3,자연,0,126.9497497,37.72545191,129194,http://tong.visitkorea.or.kr/cms/resource/46/2010746_image2_1.jpg
영도대교,[],4.4,인문,48,129.03673429999998,35.09407101,129197,null
천일염전,[],3.9,자연,0,126.34122240000002,35.26595732,129214,http://tong.visitkorea.or.kr/cms/resource/59/194959_image2_1.jpg
백제불교최초도래지,[],4.2,역사,0,126.4314037,35.36201182,129218,http://tong.visitkorea.or.kr/cms/resource/22/1607922_image2_1.jpg
함평 자연생태공원,[],4.2,자연,0,126.50571380000001,35.13504153,129235,http://tong.visitkorea.or.kr/cms/resource/17/1810117_image2_1.jpg
함평향교,[],3.7,역사,0,126.53509059999999,35.06830512,129237,http://tong.visitkorea.or.kr/cms/resource/79/1608379_image2_1.jpg
용천사(함평),[],4.2,역사,0,126.5453369,35.18349505,129246,http://tong.visitkorea.or.kr/cms/resource/42/1809842_image2_1.jpg
왕산해수욕장,[],3.9,자연,0,126.3693186,37.45653126,129256,null
대관령양떼목장,"['경치', '아름다운', '놀거리', '재밌는']",4.2,인문,84,128.7533288,37.68764275,129263,null
석부작박물관,[],3.9,자연,0,126.53601940000001,33.25031923,129276,http://tong.visitkorea.or.kr/cms/resource/97/2676397_image2_1.JPG
소정방폭포,[],4.3,자연,0,126.5769659,33.24520655,129405,http://tong.visitkorea.or.kr/cms/resource/99/197899_image2_1.jpg
영산포 등대,[],4.3,자연,0,126.7089297,34.99961854,129422,http://tong.visitkorea.or.kr/cms/resource/29/1883229_image2_1.jpg
하조도 등대,[],4.5,자연,0,126.0878815,34.311074700000006,129424,http://tong.visitkorea.or.kr/cms/resource/19/2025519_image2_1.JPG
선비촌,"['조용한', '활기찬', '아름다운', '놀거리']",4,역사,19,128.5834585,36.92852137,129430,null
화성행궁,"['산책', '경치', '웅장한', '활기찬']",4.5,역사,100,127.0179533,37.28029372,129437,http://tong.visitkorea.or.kr/cms/resource/20/1999720_image2_1.jpg
장태산자연휴양림,"['힐링', '조용한', '활기찬', '아름다운']",4.5,자연,19,127.39240579999999,36.36779432,129438,http://tong.visitkorea.or.kr/cms/resource/50/2661750_image2_1.jpg
개화예술공원,"['예술적', '조용한', '경치', '산책']",4.1,인문,11,126.6585619,36.31331829,129439,http://tong.visitkorea.or.kr/cms/resource/65/531565_image2_1.jpg
광주호 호수생태원,"['힐링', '아름다운']",4.5,자연,11,127.0010882,35.18408042,129443,http://tong.visitkorea.or.kr/cms/resource/33/2662633_image2_1.bmp
5·18 기념공원,"['아름다운', '조용한', '산책', '활기찬']",4.4,인문,23,126.85856820000001,35.15575065,129444,http://tong.visitkorea.or.kr/cms/resource/72/2637772_image2_1.jpg
두륜산케이블카,[],4.2,인문,0,126.62534099999999,34.49681814,129448,http://tong.visitkorea.or.kr/cms/resource/22/1564622_image2_1.jpg
고모산성,[],4.3,역사,0,128.1276125,36.66173788,129451,null
동명항,[],3.7,자연,55,128.59981820000002,38.21141511,129454,http://tong.visitkorea.or.kr/cms/resource/18/2365118_image2_1.jpg
신성리 갈대밭,[],4.2,자연,0,126.8610335,36.06779154,129457,null
수주팔봉,[],4.5,자연,0,127.8997054,36.94334859,129465,null
아바이마을 갯배,[],3.9,인문,0,128.5922247,38.20286318,129468,http://tong.visitkorea.or.kr/cms/resource/06/2733206_image2_1.jpg
부여 가림성,[],4.5,역사,0,126.9018127,36.19498327,129470,null
바람의 언덕,"['아름다운', '경치']",4.2,자연,10,128.9702237,37.21658736,129479,http://tong.visitkorea.or.kr/cms/resource/04/2612904_image2_1.jpg
진주 음악분수대,[],4.4,인문,0,128.0756547,35.18568779,129497,http://tong.visitkorea.or.kr/cms/resource/38/211638_image2_1.jpg
낙산공원,"['조용한', '아름다운', '힐링', '경치']",4.5,인문,100,127.0065125,37.58057256,129501,null
광희문,[],4.2,역사,0,127.0096988,37.56437728,129502,http://tong.visitkorea.or.kr/cms/resource/02/1568502_image2_1.jpg
청계천,"['경치', '산책', '힐링', '활기찬']",4.5,인문,100,126.9776155,37.56913171,129507,http://tong.visitkorea.or.kr/cms/resource/90/2544890_image2_1.jpg
수종사,"['경치', '아름다운', '산책', '웅장한']",4.5,역사,21,127.3025719,37.57113457,129516,http://tong.visitkorea.or.kr/cms/resource/64/2635064_image2_1.jpg
탑골공원,"['산책', '전통적', '웅장한', '활기찬']",3.8,인문,32,126.9883006,37.57105945,129534,http://tong.visitkorea.or.kr/cms/resource/59/2601459_image2_1.jpg
범바위,[],4.8,자연,0,126.89051470000001,34.15837701,129541,http://tong.visitkorea.or.kr/cms/resource/11/214511_image2_1.jpg
지리청송해변,[],4.6,자연,0,126.8621025,34.19480859,129544,null
통리해수욕장,[],3.7,자연,0,126.5788031,34.15810527,129547,http://tong.visitkorea.or.kr/cms/resource/56/214556_image2_1.jpg
장자호수공원,[],4.5,인문,0,127.140689,37.5862271,129550,http://tong.visitkorea.or.kr/cms/resource/75/755075_image2_1.jpg
아차산,"['경치', '아름다운', '포토존', '산책']",4.4,자연,24,127.0901252,37.55206905,129552,http://tong.visitkorea.or.kr/cms/resource/57/2661757_image2_1.jpg
구리타워,[],3.9,인문,14,127.16094270000002,37.58882161,129554,null
소돌아들바위공원,[],4.3,인문,0,128.8301374,37.90579121,129585,http://tong.visitkorea.or.kr/cms/resource/23/2607523_image2_1.jpg
묵호항,"['신기한', '재밌는', '경치', '특별한']",4,자연,37,129.1125091,37.55038781,129588,http://tong.visitkorea.or.kr/cms/resource/09/2678609_image2_1.jpg
비진도해수욕장,[],4.3,자연,0,128.4599166,34.72129389,129589,null
대포항,"['산책', '포토존', '힐링', '경치']",3.7,자연,87,128.98326509999998,35.05241358,129596,http://tong.visitkorea.or.kr/cms/resource/07/2653407_image2_1.jpg
외옹치항,[],4,자연,0,128.61092649999998,38.17929962,129598,http://tong.visitkorea.or.kr/cms/resource/56/2549956_image2_1.jpg
청산수목원,[],3.6,자연,0,126.2967986,36.68860506,129601,http://tong.visitkorea.or.kr/cms/resource/46/2634646_image2_1.jpg
청사포,"['힐링', '도심의', '경치', '산책']",4.4,자연,14,129.192219,35.16044424,129602,http://tong.visitkorea.or.kr/cms/resource/12/2364312_image2_1.jpg
선녀바위,[],4,자연,0,126.3789682,37.43965284,129605,http://tong.visitkorea.or.kr/cms/resource/25/3044425_image2_1.jpg
연미정,[],4.4,역사,0,126.5118496,37.77088325,129610,http://tong.visitkorea.or.kr/cms/resource/08/2849208_image2_1.jpg
쇠소깍,"['산책', '경치', '신기한']",4.2,자연,100,126.6231007,33.25217874,129617,http://tong.visitkorea.or.kr/cms/resource/10/1786510_image2_1.jpg
죽령폭포,[],4.5,자연,0,128.4074805,36.90444582,129650,http://tong.visitkorea.or.kr/cms/resource/28/219528_image2_1.jpg
구봉산 전망대 카페거리,[],4.2,인문,0,127.7767,37.89281704,129686,http://tong.visitkorea.or.kr/cms/resource/74/2739774_image2_1.jpg
금오름,[],4.5,자연,0,126.3056925,33.3555623,129699,null
국립중앙박물관,"['포토존', '예술적']",4.7,문화,100,126.98033319999999,37.52392312,129703,http://tong.visitkorea.or.kr/cms/resource/72/2658572_image2_1.jpg
부산문화회관,[],4.4,문화,0,129.09374509999998,35.1285071,129725,null
유니버설아트센터,[],4.3,문화,0,127.0876727,37.55006923,129730,http://tong.visitkorea.or.kr/cms/resource/14/720514_image2_1.jpg
세종문화회관,"['놀거리', '예술적', '아름다운', '산책']",4.4,문화,36,126.97604890000001,37.57206467,129735,http://tong.visitkorea.or.kr/cms/resource/63/2562663_image2_1.jpg
환기미술관,[],4.4,문화,0,126.9661269,37.59409804,129760,http://tong.visitkorea.or.kr/cms/resource/38/1757338_image2_1.jpg
광주시립미술관,[],4.4,문화,19,126.8858429,35.18321745,129761,null
이천시립월전미술관,[],4.2,문화,0,127.42401650000001,37.28015938,129762,http://tong.visitkorea.or.kr/cms/resource/87/1591087_image2_1.jpg
호암미술관,"['산책', '힐링', '활기찬', '경치']",4.5,문화,39,127.1923149,37.29320646,129765,http://tong.visitkorea.or.kr/cms/resource/52/2364452_image2_1.jpg
모란미술관,[],4,문화,0,127.3237483,37.65040629999999,129770,http://tong.visitkorea.or.kr/cms/resource/21/1589421_image2_1.jpg
안동민속박물관,"['전통적', '산책', '경치', '힐링']",4.1,문화,12,128.7663941,36.57875373,129772,null
인천광역시립박물관,[],4.3,문화,0,126.6531381,37.42072373,129773,http://tong.visitkorea.or.kr/cms/resource/18/1577618_image2_1.jpg
국립진주박물관,"['재밌는', '활기찬', '산책', '신기한']",4.7,문화,25,128.0768878,35.18896523,129774,http://tong.visitkorea.or.kr/cms/resource/81/2653281_image2_1.jpg
국립경주박물관,"['아름다운', '웅장한', '예술적', '활기찬']",4.5,문화,100,129.22789709999998,35.82939471,129778,http://tong.visitkorea.or.kr/cms/resource/46/2743446_image2_1.jpg
국립청주박물관,['경치'],4.4,문화,22,127.5127179,36.64854208,129779,null
목포자연사박물관,[],4.3,문화,20,126.4209713,34.79371476,129780,http://tong.visitkorea.or.kr/cms/resource/54/3011154_image2_1.jpg
나주배박물관,[],4,문화,0,126.7668793,35.03412951,129781,http://tong.visitkorea.or.kr/cms/resource/69/2540369_image2_1.JPG
국립광주박물관,"['포토존', '산책', '경치', '힐링']",4.4,문화,18,126.8830652,35.18904175,129782,null
부산박물관,"['도심의', '활기찬', '힐링', '포토존']",4.3,문화,71,129.0947839,35.12955422,129783,null
국립중앙과학관,"['놀거리', '포토존']",4.5,문화,17,127.37519040000001,36.37547092,129785,http://tong.visitkorea.or.kr/cms/resource/36/2646336_image2_1.bmp
국립전주박물관,['재밌는'],4.4,문화,24,127.0897201,35.80132309,129786,null
국립공주박물관,"['포토존', '놀거리']",4.3,문화,25,127.1118116,36.46540318,129787,http://tong.visitkorea.or.kr/cms/resource/13/2511413_image2_1.jpg
독립기념관,"['산책', '경치']",4.6,문화,81,127.2304173,36.78193559,129790,http://tong.visitkorea.or.kr/cms/resource/50/2998250_image2_1.jpg
안중근의사기념관,[],4.6,문화,0,126.98028229999998,37.55346969,129794,http://tong.visitkorea.or.kr/cms/resource/73/1569073_image2_1.jpg
한독의약박물관,[],4.6,문화,0,127.46494369999999,36.97148464,129801,http://tong.visitkorea.or.kr/cms/resource/00/2555000_image2_1.jpg
거제박물관,[],3.3,문화,0,128.6861924,34.89405088,129805,null
강화역사박물관,"['산책', '경치', '힐링']",4.3,문화,17,126.4352815,37.7737399,129810,null
계명대학교 행소박물관,['경치'],4.1,문화,13,128.48888359999998,35.85579186,129826,http://tong.visitkorea.or.kr/cms/resource/24/1889024_image2_1.jpg
단국대학교 석주선기념박물관,[],4.3,문화,0,127.1325084,37.3211827,129834,http://tong.visitkorea.or.kr/cms/resource/29/1785829_image2_1.jpg
대전대학교박물관,[],4,문화,0,127.45830359999998,36.33530199,129836,http://tong.visitkorea.or.kr/cms/resource/12/3033412_image2_1.JPG
중앙대학교박물관,[],4.4,문화,0,127.2301751,37.00510432,129844,http://tong.visitkorea.or.kr/cms/resource/06/1941706_image2_1.jpg
숙명여자대학교 박물관,[],3.9,문화,0,126.9645618,37.54593695,129856,http://tong.visitkorea.or.kr/cms/resource/99/1567999_image2_1.jpg
다도화랑,[],1,문화,0,127.02609009999999,37.52298794,129921,http://tong.visitkorea.or.kr/cms/resource/80/1258080_image2_1.jpg
대전 중구문화원,[],3.9,문화,0,127.4241653,36.32337219,129973,http://tong.visitkorea.or.kr/cms/resource/63/1585763_image2_1.jpg
문경문화원,[],4.5,문화,0,128.1985885,36.59752987,130023,http://tong.visitkorea.or.kr/cms/resource/82/1893582_image2_1.jpg
필봉농악전수관,[],4.6,문화,0,127.1542879,35.53637929,130037,http://tong.visitkorea.or.kr/cms/resource/45/219745_image2_1.jpg
원광대학교 박물관,[],4.2,문화,0,126.9557277,35.96781848,130039,http://tong.visitkorea.or.kr/cms/resource/36/1308336_image2_1.jpg
춘향문화예술회관,[],4.3,문화,0,127.39010379999999,35.402206899999996,130041,http://tong.visitkorea.or.kr/cms/resource/95/1606595_image2_1.jpg
대관령박물관,[],3.8,문화,0,128.80400120000002,37.71672648,130057,http://tong.visitkorea.or.kr/cms/resource/52/219452_image2_1.jpg
인천상륙작전기념관,[],4.2,문화,58,126.6535048,37.41952666,130060,http://tong.visitkorea.or.kr/cms/resource/97/3037297_image2_1.jpg
국립부여박물관,"['예술적', '산책', '아름다운', '경치']",4.5,문화,37,126.9189645,36.27638258,130062,http://tong.visitkorea.or.kr/cms/resource/26/2366326_image2_1.jpg
롯데월드 민속박물관,"['힐링', '도심의', '경치', '재밌는']",4.3,문화,35,127.0979395,37.51122948,130070,http://tong.visitkorea.or.kr/cms/resource/09/1570409_image2_1.jpg
아트선재센터,[],4.2,문화,0,126.9818259,37.57951669,130072,null
운보의 집,[],4.2,문화,0,127.56505359999998,36.69192138,130080,http://tong.visitkorea.or.kr/cms/resource/44/2654844_image2_1.jpg
영일민속박물관,[],4.3,문화,0,129.3472452,36.11084572,130083,http://tong.visitkorea.or.kr/cms/resource/34/188034_image2_1.jpg
거창박물관,[],4.5,문화,0,127.9102618,35.67346314,130084,http://tong.visitkorea.or.kr/cms/resource/86/1611086_image2_1.jpg
밀양시립박물관,[],4.1,문화,0,128.7591918,35.50334218,130087,null
강암서예관,[],4.1,문화,0,127.152492,35.81128138,130090,http://tong.visitkorea.or.kr/cms/resource/94/1605494_image2_1.jpg
대가야박물관,[],4.3,문화,0,128.25681880000002,35.72243605,130099,null
가천박물관,[],4.1,문화,0,126.6576044,37.4182241,130105,null
창녕박물관,[],4.5,문화,0,128.5050462,35.54574108,130107,null
보성군립 백민미술관,[],4.1,문화,0,127.160113,34.9669326,130113,http://tong.visitkorea.or.kr/cms/resource/84/1607784_image2_1.jpg
추리문학관,[],4.3,문화,0,129.1833308,35.16169393,130118,http://tong.visitkorea.or.kr/cms/resource/38/1859038_image2_1.jpg
국립국악원,"['전통적', '포토존', '예술적', '놀거리']",4.5,문화,72,127.0088597,37.47783732,130124,http://tong.visitkorea.or.kr/cms/resource/35/919135_image2_1.jpg
국립국악박물관,[],4.5,문화,0,127.0088597,37.47783732,130125,http://tong.visitkorea.or.kr/cms/resource/92/2013392_image2_1.JPG
예송갤러리,[],5,문화,0,128.597596,35.86257364,130128,http://tong.visitkorea.or.kr/cms/resource/01/1888901_image2_1.jpg
국립대구박물관,[],4.3,문화,39,128.6383485,35.8455791,130132,http://tong.visitkorea.or.kr/cms/resource/85/3008585_image2_1.jpg
양구선사박물관,[],4.2,문화,0,127.9903847,38.12358029999999,130134,http://tong.visitkorea.or.kr/cms/resource/61/1583261_image2_1.jpg
경기도박물관,[],4.2,문화,14,127.1086565,37.268263399999995,130136,http://tong.visitkorea.or.kr/cms/resource/97/576297_image2_1.jpg
독도박물관,"['재밌는', '신기한', '특별한', '아름다운']",4.2,문화,13,130.90091040000001,37.48341502,130137,http://tong.visitkorea.or.kr/cms/resource/98/2709898_image2_1.jpg
서대문형무소역사관,[],4.6,문화,100,126.9555507,37.57435848,130152,http://tong.visitkorea.or.kr/cms/resource/27/2590627_image2_1.jpg
성곡미술관,[],4.3,문화,0,126.9696605,37.57351439,130154,http://tong.visitkorea.or.kr/cms/resource/42/1570442_image2_1.jpg
부산시립미술관,"['조용한', '아름다운', '활기찬', '예술적']",4.4,문화,59,129.13704579999998,35.16669807,130166,http://tong.visitkorea.or.kr/cms/resource/62/2712662_image2_1.jpg
서울대학교 규장각,[],4.6,문화,0,126.95220959999999,37.46399346,130170,http://tong.visitkorea.or.kr/cms/resource/26/762426_image2_1.jpg
공주민속극박물관,[],3.4,문화,0,127.14767409999999,36.50180797,130171,http://tong.visitkorea.or.kr/cms/resource/43/1598643_image2_1.jpg
분재박물관,[],4.2,문화,0,127.0754765,37.45346356,130179,http://tong.visitkorea.or.kr/cms/resource/46/1570746_image2_1.jpg
아프리카 박물관,['경치'],3.8,문화,14,126.4290955,33.23989924,130180,http://tong.visitkorea.or.kr/cms/resource/36/573936_image2_1.jpg
부안문화원,[],4.2,문화,0,126.728721,35.71882351,130194,http://tong.visitkorea.or.kr/cms/resource/71/1976171_image2_1.jpg
일민미술관,[],4.1,문화,0,126.97764879999998,37.56987607,130227,http://tong.visitkorea.or.kr/cms/resource/03/1806003_image2_1.jpg
아르코예술극장,[],4.5,문화,0,127.00303500000001,37.58124464,130230,http://tong.visitkorea.or.kr/cms/resource/64/1555364_image2_1.jpg
인사미술공간,[],4.4,문화,0,126.989203,37.58150548,130251,http://tong.visitkorea.or.kr/cms/resource/47/696947_image2_1.jpg
부산해양자연사박물관,[],4.4,문화,0,129.07599409999997,35.22196852,130252,http://tong.visitkorea.or.kr/cms/resource/81/1155481_image2_1.jpg
벽골제 농경문화 박물관,[],3.7,문화,0,126.8536117,35.75540481,130253,http://tong.visitkorea.or.kr/cms/resource/66/1603966_image2_1.jpg
국립익산박물관,[],4.5,문화,0,127.02860890000001,36.01149531,130254,http://tong.visitkorea.or.kr/cms/resource/26/2703026_image2_1.jpg
우송예술회관,[],4,문화,0,127.4459074,36.33783204,130258,http://tong.visitkorea.or.kr/cms/resource/70/1585570_image2_1.jpg
초전섬유ㆍ퀼트박물관,[],3.9,문화,0,126.9842485,37.5581831,130263,http://tong.visitkorea.or.kr/cms/resource/80/1569080_image2_1.jpg
당림미술관,[],4,문화,0,127.0186791,36.74277801,130268,http://tong.visitkorea.or.kr/cms/resource/42/1601542_image2_1.jpg
연기향토박물관,[],3.7,문화,0,127.2077884,36.59556494,130269,null
토탈미술관,[],4.4,문화,0,126.97567,37.61214056,130272,http://tong.visitkorea.or.kr/cms/resource/22/1570622_image2_1.jpg
서울대학교병원 의학박물관,[],4.2,문화,0,126.99896880000001,37.57956143,130275,http://tong.visitkorea.or.kr/cms/resource/75/1568275_image2_1.jpg
경인미술관,[],4.4,문화,0,126.9857146,37.574584,130278,http://tong.visitkorea.or.kr/cms/resource/65/1568065_image2_1.jpg
문화일보홀,[],3.5,문화,0,126.9686163,37.56712622,130286,http://tong.visitkorea.or.kr/cms/resource/53/1894753_image2_1.jpg
금호미술관,[],4.2,문화,0,126.9798928,37.57746133,130302,http://tong.visitkorea.or.kr/cms/resource/78/696678_image2_1.jpg
국립중앙도서관,[],4.5,문화,0,127.0028374,37.49797931,130303,http://tong.visitkorea.or.kr/cms/resource/70/1865270_image2_1.jpg
심은미술관,[],4.4,문화,0,126.3908051,37.77287533,130305,http://tong.visitkorea.or.kr/cms/resource/56/1895156_image2_1.jpg
제주항일기념관,[],4.2,문화,0,126.6407703,33.54101099,130308,http://tong.visitkorea.or.kr/cms/resource/42/1205842_image2_1.jpg
조선민화박물관,[],4.1,문화,0,128.60660430000001,37.09632199,130309,http://tong.visitkorea.or.kr/cms/resource/77/1583377_image2_1.jpg
옛길박물관,[],4.1,문화,0,128.07637250000002,36.76315309,130314,http://tong.visitkorea.or.kr/cms/resource/22/2706022_image2_1.jpg
창원의 집,"['재밌는', '경치', '조용한', '활기찬']",4.4,문화,15,128.6813612,35.24445876,130318,http://tong.visitkorea.or.kr/cms/resource/64/2678464_image2_1.jpg
평창무이예술관,[],3.9,문화,0,128.3487564,37.61528225,130319,null
전라남도 농업박물관,[],4.3,문화,0,126.4578018,34.77612012,130321,http://tong.visitkorea.or.kr/cms/resource/18/1073318_image2_1.jpg
삼척문화예술회관,[],4.3,문화,0,129.1602444,37.43815445,130324,http://tong.visitkorea.or.kr/cms/resource/05/215505_image2_1.jpg
지리산 빨치산토벌 전시관,[],3.6,문화,0,127.7542746,35.29121468,130343,http://tong.visitkorea.or.kr/cms/resource/41/1611441_image2_1.jpg
대안공간 루프,[],4.4,문화,0,126.9278315,37.55446308,130348,http://tong.visitkorea.or.kr/cms/resource/85/1807785_image2_1.jpg
전주공예품전시관,"['아름다운', '포토존']",4.4,문화,10,127.1510087,35.81738899,130357,http://tong.visitkorea.or.kr/cms/resource/82/2611082_image2_1.bmp
여주세계생활도자관,[],3.9,문화,0,127.6545062,37.30012239,130360,null
서울역사박물관,['포토존'],4.4,문화,100,126.97077720000001,37.56989816,130361,http://tong.visitkorea.or.kr/cms/resource/87/2661487_image2_1.JPG
초콜릿 박물관,"['신기한', '재밌는']",4.7,문화,11,126.23002350000002,33.25702201,130363,http://tong.visitkorea.or.kr/cms/resource/38/1620238_image2_1.jpg
미리벌민속박물관,[],3.4,문화,0,128.6744682,35.41897235,130368,null
아르코미술관,[],4.4,문화,0,127.0025212,37.57975314,130403,http://tong.visitkorea.or.kr/cms/resource/28/2993428_image2_1.jpg
대구문화예술회관,[],4.4,문화,0,128.5594888,35.84511658,130410,http://tong.visitkorea.or.kr/cms/resource/96/1573896_image2_1.jpg
이효석 문학관,"['경치', '놀거리']",4,문화,10,128.3700073,37.61322733,130415,http://tong.visitkorea.or.kr/cms/resource/35/2365235_image2_1.jpg
두루뫼박물관,[],3.5,문화,0,126.89600359999999,37.85678564,130417,http://tong.visitkorea.or.kr/cms/resource/76/1591176_image2_1.jpg
한밭교육박물관,[],4.2,문화,0,127.4288311,36.33742622,130420,http://tong.visitkorea.or.kr/cms/resource/16/1585516_image2_1.jpg
목면시배유지,[],3.9,문화,0,127.9580345,35.28971011,130432,http://tong.visitkorea.or.kr/cms/resource/28/2776428_image2_1.jpg
한국소리문화의전당,[],4.3,문화,0,127.1376811,35.85526778,130435,http://tong.visitkorea.or.kr/cms/resource/21/2808121_image2_1.jpg
안성 3.1운동기념관,[],4.4,문화,0,127.1752784,37.06277168,130439,http://tong.visitkorea.or.kr/cms/resource/29/1589729_image2_1.jpg
덕포진교육박물관,[],4.3,문화,0,126.538731,37.6506533,130442,null
난계국악박물관,[],4.1,문화,0,127.70493219999999,36.21017624,130443,http://tong.visitkorea.or.kr/cms/resource/39/764639_image2_1.jpg
전주역사박물관,"['놀거리', '아름다운', '예술적', '산책']",4.2,문화,12,127.0933753,35.80115373,130445,http://tong.visitkorea.or.kr/cms/resource/95/1605595_image2_1.jpg
가회민화박물관,[],4.4,문화,0,126.9852144,37.58148041,130446,http://tong.visitkorea.or.kr/cms/resource/75/2550575_image2_1.jpg
서대문자연사박물관,['놀거리'],4.3,문화,27,126.9378522,37.57674955,130448,null
대림미술관,"['아름다운', '조용한', '재밌는', '활기찬']",4.2,문화,42,126.9733378,37.57750288,130459,http://tong.visitkorea.or.kr/cms/resource/03/1570903_image2_1.jpg
국립제주박물관,"['아름다운', '활기찬', '재밌는', '포토존']",4.3,문화,29,126.54891229999998,33.5134098,130461,http://tong.visitkorea.or.kr/cms/resource/34/1828834_image2_1.jpg
부엉이박물관,[],3.9,문화,10,126.98290890000001,37.58706305,130465,http://tong.visitkorea.or.kr/cms/resource/29/1568129_image2_1.jpg
석봉도자기미술관,[],3.7,문화,0,128.5825396,38.19796912,130466,http://tong.visitkorea.or.kr/cms/resource/48/2732848_image2_1.jpg
백범김구기념관,[],4.4,문화,0,126.95926229999999,37.54430926,130473,http://tong.visitkorea.or.kr/cms/resource/01/1570401_image2_1.jpg
난고 김삿갓 문학관,[],3.8,문화,0,128.60170520000003,37.07949327,130475,null
한국고건축박물관,[],3.7,문화,0,126.61160770000001,36.63318074,130485,http://tong.visitkorea.or.kr/cms/resource/00/798000_image2_1.jpg
이중섭 미술관,"['재밌는', '아름다운', '포토존']",4.2,문화,79,126.56492809999999,33.24584796,130494,http://tong.visitkorea.or.kr/cms/resource/58/2046558_image2_1.jpg
국립등대박물관,['산책'],4.3,문화,12,129.5682601,36.0778398,130500,null
서산시문화회관,[],4.1,문화,0,126.4480851,36.78609641,130508,http://tong.visitkorea.or.kr/cms/resource/15/2537415_image2_1.JPG
바람흔적미술관,"['조용한', '경치', '아름다운', '활기찬']",3.8,문화,18,128.0122101,34.76232306,130510,null
